sep=,
"Time","GPU 2","GPU 2","GPU 1","GPU 1","GPU 1","GPU 1","GPU 3","GPU 3","GPU 3","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 2","GPU 3","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 2","GPU 2","GPU 1","GPU 1","GPU 0","GPU 0","GPU 3","GPU 1","GPU 0","GPU 2","GPU 0","GPU 2","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 1","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0"
2025-05-01 01:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.1,,,87.7,,,,43.0,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 01:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.6,58.0,,,58.5,,,59.9,,,57.4,,,,87.2,,,85.2,,88.1,,,87.7,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 02:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,87.8,,,87.7,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 02:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.0,,,87.9,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 03:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,40.1,,57.1,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,86.9,,,85.0,,87.6,,,87.3,,,,43.6,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,125,
2025-05-01 03:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.1,,,85.2,,88.1,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 04:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,88.0,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 04:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.1,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 05:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,87.8,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 05:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.2,,88.1,,,87.8,,,,43.1,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 06:00:00,41.0,,,,40.0,,,39.1,,59.0,,,,39.6,,57.1,,,60.5,,,42.1,59.4,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,87.9,,,88.4,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 06:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,88.0,,,87.9,,,,43.6,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 07:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,40.1,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,86.9,,,85.1,,88.0,,,87.6,,,,43.6,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 07:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,57.0,,,60.5,,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,87.0,,,85.1,,88.1,,,87.8,,,,43.5,,40.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,126,
2025-05-01 08:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.0,88.1,,,87.8,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 08:30:00,40.5,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,71.0,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.0,88.0,,,87.8,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 09:00:00,41.0,,,,39.5,,,39.5,,58.9,,,,39.6,,,41.1,,,42.1,,42.1,58.9,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.2,88.0,,,87.7,,,62.0,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 09:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,,41.1,,,42.1,,42.6,58.0,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.2,88.1,,,87.8,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 10:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.0,88.1,,,87.8,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 10:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.0,88.1,,,87.8,,,62.5,,57.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 11:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,,41.1,,,42.1,,42.6,70.6,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.1,88.0,,,87.9,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 11:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.0,87.8,,,87.8,,,62.0,,57.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 12:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.1,88.0,,,89.2,,,62.0,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 12:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,61.1,,,59.9,87.8,,,87.7,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 13:00:00,41.0,,,,39.5,,,39.6,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.5,,,58.0,,,59.9,,,57.4,,,,,61.1,,,60.0,88.0,,,87.7,,,62.0,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 13:30:00,40.5,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.0,88.1,,,87.8,,,62.0,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 14:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.5,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.2,88.7,,,87.9,,,62.0,,57.1,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 14:30:00,40.5,,,,39.5,,,39.5,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,74.0,,,58.0,,,59.9,,,57.4,,,,,61.1,,,60.0,88.0,,,87.8,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 15:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.6,58.5,,,58.5,,,59.9,,,57.4,,,,,61.1,,,60.1,88.1,,,87.8,,,62.0,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 15:30:00,40.5,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.5,,,58.0,,,59.9,,,57.4,,,,,61.1,,,60.0,90.8,,,87.8,,,62.0,,57.2,,57.6,,59.6,,,,,,,,,,,,,,,,,,,,126,
2025-05-01 16:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,,,,,88.2,,,87.9,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,61.9,,60.9,,,,,,,126,
2025-05-01 16:30:00,41.0,,,,39.5,,,39.1,,59.5,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,,,,,88.1,,,87.7,,,62.5,,57.1,,57.6,,59.6,,,,,,,,,,,61.9,,60.9,,,,,,,126,
2025-05-01 17:00:00,40.5,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,,,,,88.1,,,87.7,,,62.0,,57.2,,57.6,,59.6,,,,,,,,,,,61.7,,60.8,,,,,,,126,
2025-05-01 17:30:00,41.0,,,,39.5,,,39.6,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,,,,,88.0,,,87.8,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,61.8,,60.9,,,,,,,126,
2025-05-01 18:00:00,41.0,,,,39.5,,,39.1,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,,,,,88.0,,,87.8,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,61.8,,60.9,,,,,,,126,
2025-05-01 18:30:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,,,,,88.1,,,87.7,,,62.5,,57.2,,57.6,,59.6,,,,,,,,,,,61.8,,60.9,,,,,,,126,
2025-05-01 19:00:00,41.0,,,,39.5,,,39.5,,59.0,,,,39.6,,,41.1,,,42.1,,42.1,58.0,,,58.5,,,59.9,,,57.4,,,,,,,,,,,61.3,,,60.9,62.0,,57.2,,57.6,,59.6,,,,,,,,,,90.9,,89.1,,,,,,,,126,
2025-05-01 19:30:00,41.0,,,,39.5,,,39.1,,59.0,,,,,,,,,,,,,58.0,,,58.0,,,59.9,,,57.4,,,,,,,,,,,61.2,,,60.9,62.0,,57.2,,57.6,,59.6,,,,,,,,,,90.6,,88.6,,,,,,,,126,
2025-05-01 20:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,,,,,91.0,,88.7,,,,,,,,126,
2025-05-01 20:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,,,,,91.2,,88.7,,,,,,,,126,
2025-05-01 21:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,57.1,,57.6,,59.5,,39.1,56.5,41.5,41.5,,,,,91.3,,89.0,,,,,,,,126,
2025-05-01 21:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,,,,,90.7,,88.6,,,,,,,,126,
2025-05-01 22:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,,,,,90.7,,88.6,,,,,,,,126,
2025-05-01 22:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.1,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,,,,,90.7,,88.6,,,,,,,,126,
2025-05-01 23:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,42.0,,,,,91.0,,88.7,,,,,,,,126,
2025-05-01 23:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,59.6,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.8,,88.7,,,,,,,,126,
2025-05-02 00:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.2,,,60.9,62.5,,59.1,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.5,,88.6,,,,,,,,126,
2025-05-02 00:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,59.1,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.5,,88.6,,,,,,,,126,
2025-05-02 01:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,59.6,,57.6,,59.5,,39.1,56.0,41.5,42.0,,,,,90.7,,88.6,,,,,,,,126,
2025-05-02 01:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,59.1,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.8,,88.7,,,,,,,,126,
2025-05-02 02:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,59.1,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.7,,88.7,,,,,,,,126,
2025-05-02 02:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.6,,88.6,,,,,,,,126,
2025-05-02 03:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.5,,88.6,,,,,,,,126,
2025-05-02 03:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.2,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.6,,88.6,,,,,,,,126,
2025-05-02 04:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.6,,88.6,,,,,,,,126,
2025-05-02 04:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.6,,88.7,,,,,,,,126,
2025-05-02 05:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.6,,88.6,,,,,,,,126,
2025-05-02 05:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.2,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.5,,88.6,,,,,,,,126,
2025-05-02 06:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.2,,57.6,,59.5,,39.1,56.0,41.5,41.5,,,,,90.7,,88.7,,,,,,,,126,
2025-05-02 06:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,,,,,90.4,,88.6,,,,,,,,126,
2025-05-02 07:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.2,,,60.9,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.5,,88.6,,,,,,,,126,
2025-05-02 07:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.5,,88.7,,,,,,,,126,
2025-05-02 08:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.2,,,60.9,62.5,,57.1,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.5,,88.6,,,,,,,,126,
2025-05-02 08:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.3,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.8,,88.6,,,,,,,,126,
2025-05-02 09:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,41.5,,,42.0,,,43.0,,,41.5,,,,,,,,,61.2,,,60.9,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.6,,88.6,,,,,,,,126,
2025-05-02 09:30:00,41.0,,,56.4,,,57.5,,,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,,,,,90.9,,88.6,,62.0,61.7,,,,,126,
2025-05-02 10:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,91.0,,88.6,,62.0,61.7,,,,,126,
2025-05-02 10:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.7,,62.0,61.7,,,,,126,
2025-05-02 11:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.0,56.0,41.5,41.5,41.5,42.0,43.5,41.5,90.7,,88.7,,62.0,61.6,,,,,126,
2025-05-02 11:30:00,41.0,,,56.4,,,74.4,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.5,41.5,91.0,,88.8,,62.1,61.6,,,,,126,
2025-05-02 12:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,42.0,42.0,43.5,41.5,90.8,,88.7,,62.0,61.7,,,,,126,
2025-05-02 12:30:00,41.0,,,56.3,,,134,,,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,42.0,42.0,43.5,41.5,90.8,,89.1,,62.0,61.7,,,,,126,
2025-05-02 13:00:00,41.0,,,56.3,,,171,,,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,41.5,42.0,43.5,41.5,90.8,,89.5,,62.0,61.7,,,,,126,
2025-05-02 13:30:00,41.0,,,56.4,,,67.2,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,42.0,42.0,43.5,41.5,91.1,,89.5,,62.0,61.6,,,,,126,
2025-05-02 14:00:00,41.0,,,56.4,,,73.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.5,41.5,90.8,,88.7,,62.0,61.7,,,,,126,
2025-05-02 14:30:00,41.0,,,56.4,,,72.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,93.1,,62.0,61.7,,,,,126,
2025-05-02 15:00:00,41.0,,,56.4,,,65.3,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.5,41.5,90.9,,90.7,,62.0,61.6,,,,,126,
2025-05-02 15:30:00,41.0,,,56.4,,,74.4,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.6,,,,,126,
2025-05-02 16:00:00,41.0,,,56.4,,,72.1,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,42.0,42.0,43.0,41.5,90.9,,88.6,,62.0,61.7,,,,,126,
2025-05-02 16:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.5,41.5,91.1,,89.1,,62.0,61.7,,,,,126,
2025-05-02 17:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.9,,88.7,,62.0,61.7,,,83.5,,,
2025-05-02 17:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,42.0,42.0,43.0,41.5,90.8,,90.6,,62.1,61.6,126,,,,,
2025-05-02 18:00:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,89.2,,62.0,61.6,126,,,,,
2025-05-02 18:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.6,,62.0,61.6,126,,,,,
2025-05-02 19:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.6,126,,,,,
2025-05-02 19:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.5,41.5,90.8,,88.7,,62.0,61.6,126,,,,,
2025-05-02 20:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.7,126,,,,,
2025-05-02 20:30:00,41.0,,,56.4,,,72.1,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.7,126,,,,,
2025-05-02 21:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.0,41.5,42.0,41.5,42.0,43.5,41.5,90.9,,89.1,,62.0,61.6,126,,,,,
2025-05-02 21:30:00,41.0,,,56.4,,,150,,,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.7,126,,,,,
2025-05-02 22:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.9,,88.7,,62.0,61.7,126,,,,,
